Squeezing [dB],X,P,Bipartition ID,Bipartition 1,Bipartition 2
2.041199826559248,n_x_0,n_p_0,243,"[3, 5, 6, 7, 8]","[1, 2, 4, 9, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,244,"[1, 3, 5, 6, 7, 8]","[2, 4, 9, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,245,"[2, 3, 5, 6, 7, 8]","[1, 4, 9, 10, 11, 12, 13, 14, 15, 16]"
0.5799194697768675,n_x_0,n_p_0,246,"[1, 2, 3, 5, 6, 7, 8]","[4, 9, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,247,"[4, 5, 6, 7, 8]","[1, 2, 3, 9, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,248,"[1, 4, 5, 6, 7, 8]","[2, 3, 9, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,249,"[2, 4, 5, 6, 7, 8]","[1, 3, 9, 10, 11, 12, 13, 14, 15, 16]"
0.5799194697768675,n_x_0,n_p_0,250,"[1, 2, 4, 5, 6, 7, 8]","[3, 9, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,251,"[3, 4, 5, 6, 7, 8]","[1, 2, 9, 10, 11, 12, 13, 14, 15, 16]"
0.5799194697768675,n_x_0,n_p_0,252,"[1, 3, 4, 5, 6, 7, 8]","[2, 9, 10, 11, 12, 13, 14, 15, 16]"
0.5799194697768675,n_x_0,n_p_0,253,"[2, 3, 4, 5, 6, 7, 8]","[1, 9, 10, 11, 12, 13, 14, 15, 16]"
-0.0,n_x_0,n_p_0,254,"[1, 2, 3, 4, 5, 6, 7, 8]","[9, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_6,n_p_0-n_p_3+n_p_7,135,"[4, 8]","[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_7,n_p_0+n_p_2+n_p_12,147,"[3, 5, 8]","[1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_7,n_p_0+n_p_1+n_p_2,143,"[5, 8]","[1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_1,n_p_0+n_p_6,192,"[1, 7, 8]","[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_1,n_p_0+n_p_6,191,"[7, 8]","[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_7,n_p_0+n_p_1-n_p_11,145,"[2, 5, 8]","[1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_1,n_p_0+n_p_6,193,"[2, 7, 8]","[1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_20,n_p_0+n_p_1+n_p_2,159,"[6, 8]","[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_7,n_p_0+n_p_2+n_p_12,151,"[4, 5, 8]","[1, 2, 3, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_1,n_p_0+n_p_6,207,"[5, 7, 8]","[1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_1,n_p_0+n_p_6,223,"[6, 7, 8]","[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,258,"[1, 2, 9]","[3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,262,"[1, 2, 3, 9]","[4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,266,"[1, 2, 4, 9]","[3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0+n_p_4+n_p_20,160,"[1, 6, 8]","[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_2,270,"[1, 2, 3, 4, 9]","[5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0-n_p_3+n_p_20,163,"[3, 6, 8]","[1, 2, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0-n_p_4+n_p_20,161,"[2, 6, 8]","[1, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0-n_p_3+n_p_20,167,"[4, 6, 8]","[1, 2, 3, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,274,"[1, 2, 5, 9]","[3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0-n_x_1,n_p_6-n_p_8-n_p_19,259,"[3, 9]","[1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_0-n_p_5+n_p_8,255,[9],"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_5,n_p_2-n_p_4+n_p_8,260,"[1, 3, 9]","[2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_4,n_p_2+n_p_10+n_p_12,257,"[2, 9]","[1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_8,n_p_2-n_p_5+n_p_6,256,"[1, 9]","[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_4,n_p_2+n_p_10+n_p_12,265,"[2, 4, 9]","[1, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_2-n_p_8,261,"[2, 3, 9]","[1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_8,n_p_0-n_p_1-n_p_2,264,"[1, 4, 9]","[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_5,n_p_2-n_p_14-n_p_17,263,"[4, 9]","[1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_2+n_p_6,267,"[3, 4, 9]","[1, 2, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,278,"[1, 2, 3, 5, 9]","[4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,286,"[1, 2, 3, 4, 5, 9]","[6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,282,"[1, 2, 4, 5, 9]","[3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_1,n_p_0-n_p_2+n_p_6,268,"[1, 3, 4, 9]","[2, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5-n_p_6+n_p_7,271,"[5, 9]","[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_1,n_p_0-n_p_2+n_p_6,269,"[2, 3, 4, 9]","[1, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_4+n_p_7,272,"[1, 5, 9]","[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_7-n_p_8,273,"[2, 5, 9]","[1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,290,"[1, 2, 6, 9]","[3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0-n_x_1,n_p_0-n_p_8-n_p_19,275,"[3, 5, 9]","[1, 2, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,294,"[1, 2, 3, 6, 9]","[4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0+n_p_4-n_p_19,276,"[1, 3, 5, 9]","[2, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5+n_p_7+n_p_17,279,"[4, 5, 9]","[1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_4+n_p_7,280,"[1, 4, 5, 9]","[2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_8,n_p_0-n_p_1+n_p_11,277,"[2, 3, 5, 9]","[1, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0+n_p_4+n_p_6,283,"[3, 4, 5, 9]","[1, 2, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_7-n_p_8,281,"[2, 4, 5, 9]","[1, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,302,"[1, 2, 3, 4, 6, 9]","[5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1+n_p_4+n_p_11,284,"[1, 3, 4, 5, 9]","[2, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,298,"[1, 2, 4, 6, 9]","[3, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_4-n_p_7,288,"[1, 6, 9]","[2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_6,306,"[1, 2, 5, 6, 9]","[3, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5-n_p_6-n_p_7,287,"[6, 9]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1-n_p_8+n_p_11,285,"[2, 3, 4, 5, 9]","[1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_8,309,"[2, 3, 5, 6, 9]","[1, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,310,"[1, 2, 3, 5, 6, 9]","[4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_4,n_p_0-n_p_6,304,"[1, 5, 6, 9]","[2, 3, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_7-n_p_8,289,"[2, 6, 9]","[1, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0-n_x_1,n_p_0-n_p_8-n_p_19,291,"[3, 6, 9]","[1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,314,"[1, 2, 4, 5, 6, 9]","[3, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_6,n_p_0-n_p_8,305,"[2, 5, 6, 9]","[1, 3, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,316,"[1, 3, 4, 5, 6, 9]","[2, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,317,"[2, 3, 4, 5, 6, 9]","[1, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,318,"[1, 2, 3, 4, 5, 6, 9]","[7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_8,n_p_0-n_p_1+n_p_11,293,"[2, 3, 6, 9]","[1, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0+n_p_4-n_p_19,292,"[1, 3, 6, 9]","[2, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_4,n_p_0-n_p_6,308,"[1, 3, 5, 6, 9]","[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_4,n_p_0-n_p_6,312,"[1, 4, 5, 6, 9]","[2, 3, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_6,n_p_0-n_p_8,313,"[2, 4, 5, 6, 9]","[1, 3, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5-n_p_7+n_p_17,295,"[4, 6, 9]","[1, 2, 3, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,322,"[1, 2, 7, 9]","[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_2,326,"[1, 2, 3, 7, 9]","[4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_4-n_p_7,296,"[1, 4, 6, 9]","[2, 3, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0+n_p_4+n_p_6,299,"[3, 4, 6, 9]","[1, 2, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1+n_p_4+n_p_11,300,"[1, 3, 4, 6, 9]","[2, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_2,330,"[1, 2, 4, 7, 9]","[3, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_7-n_p_8,297,"[2, 4, 6, 9]","[1, 3, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_2,n_p_0-n_p_6-n_p_8,307,"[3, 5, 6, 9]","[1, 2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1-n_p_8+n_p_11,301,"[2, 3, 4, 6, 9]","[1, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,334,"[1, 2, 3, 4, 7, 9]","[5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0+n_p_5-n_p_6,303,"[5, 6, 9]","[1, 2, 3, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0+n_p_5-n_p_6,311,"[4, 5, 6, 9]","[1, 2, 3, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1+n_p_11+n_p_12,315,"[3, 4, 5, 6, 9]","[1, 2, 7, 8, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_1,n_p_6-n_p_7-n_p_20,319,"[7, 9]","[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_4,n_p_2+n_p_10+n_p_12,321,"[2, 7, 9]","[1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0,n_p_0-n_p_2+n_p_4-n_p_19,324,"[1, 3, 7, 9]","[2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_8,341,"[2, 3, 5, 7, 9]","[1, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,342,"[1, 2, 3, 5, 7, 9]","[4, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_6,n_p_0+n_p_3-n_p_8,323,"[3, 7, 9]","[1, 2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_8,n_p_2-n_p_5+n_p_10,320,"[1, 7, 9]","[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,338,"[1, 2, 5, 7, 9]","[3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16]"
